birth_year,games,games_starts,minutes,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,goals
1989,6,0,63,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.7,0,0,0,0,0,0,0,0,0.04,-0.1,-0.1,22,37,59.5,299,100,17,26,65.4,4,6,66.7,1,1,100,0,1,1,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,5.71,3,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,7,0,52,7,17,22,13,1,52,52,52,52,52,52,16,16,16,0,0,0,0,17,17,2,1,0,0,1,0,0,0,0,8,6,6,50,0
1994,6,5,457,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.2,0.04,0.04,0.04,0.04,0.04,5.1,0,1,0,20,20,0.2,0,0,0.04,-0.2,-0.2,353,383,92.2,5025,1006,214,223,96,115,125,92,12,17,70.6,0,5,28,6,0,29,370,13,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,16,3.16,14,0,0,1,1,2,0.39,2,0,0,0,0,0,11,8,6,3,2,2,2,2,2,2,2,2,2,2,2,6,0,0,6,1,2,0,423,8,48,275,102,2,423,423,423,423,423,423,288,288,288,12,14,0,0,358,358,2,4,0,7,5,0,0,0,0,21,0,2,0,0
2000,8,8,711,0,0,0,1,0,0.25,0,0.25,0.25,0.25,0.9,0.9,0.9,0.11,0.11,0.11,0.11,0.11,7.9,0,6,0,35.3,35.3,0.76,0.12,0.33,0.05,1.1,1.1,239,313,76.4,3279,767,162,183,88.5,62,86,72.1,9,18,50,0,21,7,19,4,30,301,11,0,2,2,1,18,8,1,0,0,0,0,0,0,0,0,3,3,1,1,1,15,37,4.68,31,0,0,3,0,0,0,0,0,0,0,0,0,11,5,4,3,4,4,4,4,4,4,4,4,4,4,4,3,0,0,3,6,1,0,392,3,45,95,265,71,392,392,392,392,392,392,291,291,291,51,21,32,32,298,298,8,15,0,9,6,3,0,0,0,36,1,6,14.3,2
1988,4,1,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,72,78,92.3,882,160,51,55,92.7,16,16,100,1,1,100,0,3,1,1,0,6,75,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3.95,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88,1,12,41,36,6,88,88,88,88,88,88,51,51,51,0,2,0,0,74,74,3,1,0,2,1,0,0,0,0,5,0,0,0,0
2000,4,1,139,2,0,0,2,0,0,1.29,1.29,0,1.29,0,0,0,0.01,0.01,0.01,0.01,0.01,1.5,0,0,0,0,0,0,0,0,0.01,0,0,87,98,88.8,1213,256,49,53,92.5,29,33,87.9,4,6,66.7,2,2,3,2,0,6,85,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,1,3,1.96,3,0,0,0,0,2,1.3,2,0,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,111,0,25,63,25,3,111,111,111,111,111,111,72,72,72,11,4,3,3,80,80,2,1,0,3,3,0,0,0,0,7,0,0,0,0
1994,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.27,0.27,0.27,0.27,0.1,0,1,0,100,100,7.5,0,0,0.04,0,0,11,11,100,202,48,4,4,100,7,7,100,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,14,2,7,6,1,1,14,14,14,14,14,14,10,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2001,5,1,222,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.07,0.07,0.07,0.07,0.07,2.5,0,1,0,33.3,33.3,0.41,0,0,0.06,-0.2,-0.2,51,68,75,709,288,33,36,91.7,12,15,80,3,8,37.5,0,0,4,0,0,5,64,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,5,4,1.62,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,5,10,0,103,10,45,43,17,6,103,103,103,103,103,103,53,53,53,8,3,4,4,51,51,0,1,0,3,2,0,0,0,0,13,0,3,0,0
1993,3,2,197,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.04,0.04,0.04,0.04,0.04,2.2,0,0,0,0,0,0,0,0,0.04,-0.1,-0.1,145,168,86.3,2546,682,54,59,91.5,86,93,92.5,5,14,35.7,0,1,6,0,0,3,166,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.37,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,178,15,92,79,7,4,178,178,178,178,178,178,107,107,107,0,0,0,0,145,145,0,0,0,4,1,0,0,0,0,11,9,5,64.3,0
1993,8,8,706,0,0,0,6,1,0,0,0,0,0,1,1,1,0.13,0.13,0.13,0.13,0.13,7.8,0,2,0,18.2,18.2,0.25,0,0,0.09,-1,-1,250,305,82,3934,1105,138,153,90.2,88,104,84.6,18,31,58.1,0,2,10,2,1,20,296,6,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,11,1.4,8,0,0,3,0,1,0.13,1,0,0,0,0,0,20,14,11,8,1,1,1,1,1,1,1,1,1,1,1,6,2,2,4,17,19,0,397,36,145,198,60,7,397,397,397,397,397,397,206,206,206,4,5,0,0,236,236,8,4,1,12,2,0,0,0,0,52,9,10,47.4,0
1992,8,8,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,300,354,84.7,7347,4356,57,57,100,185,186,99.5,58,110,52.7,0,0,7,0,0,0,301,52,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,370,248,369,1,0,0,370,370,370,370,370,370,257,257,257,0,0,0,0,212,212,0,0,0,0,3,0,0,0,0,17,1,1,50,0
1994,4,4,360,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.04,0.04,0.04,0.04,0.04,4,0,2,0,50,50,0.5,0,0,0.04,-0.2,-0.2,157,195,80.5,2367,704,91,99,91.9,56,72,77.8,8,16,50,0,6,17,2,0,13,191,4,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,12,3,9,0,0,1,0,1,0.25,1,0,0,0,0,0,9,6,2,7,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,7,11,0,235,12,57,129,52,9,235,235,235,235,235,235,130,130,130,4,5,1,1,152,152,0,4,0,4,3,0,0,0,0,16,15,3,83.3,0
2004,4,2,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,70,79,88.6,1020,133,41,44,93.2,27,27,100,2,5,40,0,0,5,0,0,4,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,1,0.61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86,2,18,46,23,2,86,86,86,86,86,86,58,58,58,2,2,0,0,66,66,0,2,0,0,3,0,0,0,0,10,0,3,0,0
2001,6,2,222,0,0,0,0,0,0,0,0,0,0,1,1,1,0.39,0.39,0.39,0.39,0.39,2.5,0,1,0,16.7,16.7,0.41,0,0,0.16,-1,-1,49,66,74.2,750,152,26,34,76.5,17,23,73.9,4,6,66.7,0,1,1,4,1,6,66,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.62,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,90,3,10,31,51,13,90,90,90,90,90,90,69,69,69,12,9,4,4,75,75,4,4,0,1,5,1,0,0,0,9,1,3,25,0
1994,7,5,510,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.1,0.03,0.03,0.03,0.03,0.03,5.7,0,0,0,0,0,0,0,0,0.15,-0.1,-0.1,360,388,92.8,5654,1411,170,181,93.9,167,173,96.5,14,22,63.6,0,5,18,2,0,15,367,21,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2,7,1.24,7,0,0,0,0,1,0.18,1,0,0,0,0,0,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,8,1,421,32,173,209,41,5,421,421,421,421,421,421,288,288,288,6,1,0,0,323,323,1,2,0,4,1,0,0,0,0,23,3,8,27.3,0
2002,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,12,15,80,182,34,6,8,75,6,7,85.7,0,0,0,0,0,1,1,0,3,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.33,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,5,11,4,2,19,19,19,19,19,19,12,12,12,2,1,0,0,13,13,2,1,0,0,0,0,0,0,0,1,0,1,0,0
1996,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,28,32,87.5,429,106,16,18,88.9,9,9,100,2,2,100,0,1,2,0,0,3,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,6,15,11,2,32,32,32,32,32,32,27,27,27,2,3,0,0,27,27,0,0,0,0,1,0,0,0,0,2,0,0,0,0
1994,7,7,585,0,0,0,2,0,0.15,0,0.15,0.15,0.15,0.8,0.8,0.8,0.12,0.12,0.12,0.12,0.12,6.5,0,1,0,20,20,0.15,0.2,1,0.15,0.2,0.2,152,216,70.4,3582,1663,31,43,72.1,86,100,86,33,65,50.8,0,1,21,1,0,23,205,10,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,5,0.77,5,0,0,0,0,0,0,0,0,0,0,0,0,11,8,8,2,1,1,1,1,1,1,1,1,1,1,1,8,5,5,3,9,30,0,290,48,150,126,16,10,290,290,290,290,290,290,147,147,147,3,3,1,1,119,119,2,1,0,6,6,0,0,1,0,52,17,10,63,1
1997,8,4,452,1,0,0,1,0,0.2,0.2,0.4,0.2,0.4,0.6,0.6,0.6,0.11,0.11,0.11,0.11,0.11,5,0,3,0,50,50,0.6,0.17,0.33,0.09,0.4,0.4,176,222,79.3,2884,1058,99,116,85.3,55,66,83.3,17,25,68,1,5,22,8,2,32,214,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,12,2.39,9,0,0,1,2,4,0.8,2,0,0,1,1,0,9,5,1,5,3,3,3,3,3,3,3,3,3,3,3,8,3,3,5,2,3,0,273,8,49,158,67,9,273,273,273,273,273,273,146,146,146,4,4,1,1,192,192,5,8,0,4,9,1,0,0,0,30,1,5,16.7,1
1997,2,2,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,14,24,58.3,195,112,8,13,61.5,5,7,71.4,1,1,100,0,1,2,0,0,4,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0.73,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,4,0,44,5,19,18,7,1,44,44,44,44,44,44,14,14,14,0,1,0,0,17,17,2,0,0,4,1,0,0,0,0,2,1,4,20,0
1998,8,8,669,0,2,2,4,0,0.4,0,0.4,0.13,0.13,2.3,0.7,0.7,0.31,0.31,0.31,0.1,0.1,7.4,2,2,2,14.3,14.3,0.27,0.07,0.5,0.05,0.7,0.3,376,446,84.3,6752,1766,148,161,91.9,173,202,85.6,41,62,66.1,0,7,35,15,3,46,397,49,26,4,4,7,19,21,12,0,0,0,0,0,0,0,0,2,2,0,0,0,3,27,3.63,17,6,6,3,1,3,0.4,3,0,0,0,0,0,18,13,5,10,3,3,3,3,3,3,3,3,3,3,3,10,3,3,7,4,7,0,520,21,101,286,135,14,518,518,518,518,518,518,290,290,290,13,8,1,1,351,351,9,6,0,9,13,0,0,0,0,53,4,5,44.4,3
1996,4,3,265,0,0,0,1,0,0,0,0,0,0,0.6,0.6,0.6,0.21,0.21,0.21,0.21,0.21,2.9,0,1,0,33.3,33.3,0.34,0,0,0.21,-0.6,-0.6,137,150,91.3,2232,451,58,65,89.2,69,71,97.2,6,8,75,0,2,8,1,0,11,144,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,2.04,3,0,0,2,0,0,0,0,0,0,0,0,0,5,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,3,4,0,170,4,40,109,24,4,170,170,170,170,170,170,118,118,118,3,5,0,0,126,126,2,2,0,4,4,0,0,0,0,11,1,0,100,0
2002,6,0,89,0,0,0,1,0,0,0,0,0,0,0.4,0.4,0.4,0.42,0.42,0.42,0.42,0.42,1,0,0,0,0,0,0,0,0,0.14,-0.4,-0.4,34,52,65.4,478,162,20,27,74.1,7,16,43.8,2,3,66.7,0,2,5,1,1,3,50,2,0,1,1,0,6,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4.04,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,2,0,1,0,66,1,10,24,32,4,66,66,66,66,66,66,42,42,42,4,2,0,0,45,45,3,4,0,2,1,0,0,0,0,3,2,2,50,0
1998,8,8,610,1,0,0,3,1,0,0.15,0.15,0,0.15,0.1,0.1,0.1,0.01,0.01,0.01,0.01,0.01,6.8,0,0,0,0,0,0,0,0,0.03,-0.1,-0.1,398,447,89,6336,1752,198,214,92.5,167,178,93.8,25,39,64.1,1,3,24,7,0,40,441,6,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,1.62,10,0,0,0,1,2,0.3,2,0,0,0,0,0,22,11,8,10,4,4,4,4,4,4,4,4,4,4,4,17,4,4,13,12,3,0,516,15,115,336,71,1,516,516,516,516,516,516,342,342,342,10,6,1,1,394,394,3,7,0,16,10,0,0,0,0,49,4,3,57.1,0
1996,8,8,668,5,0,0,2,0,0.27,0.67,0.94,0.27,0.94,2.1,2.1,2.1,0.29,0.29,0.29,0.29,0.29,7.4,0,13,1,56.5,56.5,1.75,0.09,0.15,0.09,-0.1,-0.1,353,456,77.4,6013,2045,179,198,90.4,128,168,76.2,37,72,51.4,5,25,38,30,1,81,387,68,24,7,7,3,53,39,18,12,0,0,0,0,0,0,0,4,4,1,1,1,3,65,8.76,40,11,11,3,5,11,1.48,6,1,1,0,1,1,10,4,0,8,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,3,3,1,530,4,41,217,278,37,530,530,530,530,530,530,372,372,372,20,19,8,8,420,420,8,12,0,7,23,0,0,0,0,19,1,5,16.7,2
2002,3,0,46,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.13,0.13,0.13,0.13,0.13,0.5,0,1,0,50,50,1.96,0,0,0.03,-0.1,-0.1,37,44,84.1,425,94,29,30,96.7,5,8,62.5,1,3,33.3,0,0,1,1,1,2,41,3,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,3.91,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,3,10,40,8,53,53,53,53,53,53,39,39,39,6,2,3,3,43,43,4,1,0,0,1,0,0,0,0,1,0,1,0,0
1993,3,1,118,1,0,0,0,0,0,0.76,0.76,0,0.76,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,73,87,83.9,1640,545,28,30,93.3,24,28,85.7,19,26,73.1,1,1,10,0,0,6,85,2,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.81,5,0,0,0,0,1,0.76,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,91,5,27,49,15,2,91,91,91,91,91,91,56,56,56,2,2,0,0,68,68,0,0,0,2,1,1,0,0,0,6,4,1,80,0
1998,7,7,560,0,0,0,3,0,0,0,0,0,0,0.3,0.3,0.3,0.04,0.04,0.04,0.04,0.04,6.2,0,0,0,0,0,0,0,0,0.04,-0.3,-0.3,185,209,88.5,2774,660,102,110,92.7,72,78,92.3,8,11,72.7,0,3,7,0,0,13,207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,9,1.45,7,0,0,0,1,1,0.16,1,0,0,0,0,0,12,5,8,3,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,11,3,0,269,11,72,154,48,4,269,269,269,269,269,269,145,145,145,1,3,0,0,178,178,7,7,0,10,4,0,0,0,0,19,2,1,66.7,0
1997,3,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0.03,0.03,0.7,0,1,0,50,50,1.34,0,0,0.01,0,0,18,24,75,245,10,10,10,100,7,9,77.8,0,1,0,0,0,0,0,0,0,21,2,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2.69,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,4,7,25,3,36,36,36,36,36,36,29,29,29,2,6,0,0,29,29,2,1,0,1,1,0,0,0,0,3,0,2,0,0
1994,6,6,465,1,0,0,0,0,0.58,0.19,0.77,0.58,0.77,2,2,2,0.38,0.38,0.38,0.38,0.38,5.2,0,6,1,42.9,42.9,1.16,0.21,0.5,0.14,1,1,168,218,77.1,2656,734,95,112,84.8,53,67,79.1,15,25,60,1,6,8,7,0,23,183,35,8,1,1,1,19,11,5,2,0,0,0,0,0,0,0,16,16,0,0,0,6,21,4.06,8,7,7,1,2,2,0.39,0,1,1,0,1,0,17,13,8,6,3,3,3,3,3,3,3,3,3,3,3,4,0,0,4,10,7,0,288,10,53,102,135,18,288,288,288,288,288,288,170,170,170,12,5,3,3,177,177,7,9,0,10,8,7,0,0,0,33,5,4,55.6,3
1995,6,2,192,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.11,0.11,0.11,0.11,0.11,2.1,0,2,0,66.7,66.7,0.94,0,0,0.08,-0.2,-0.2,56,63,88.9,654,122,38,39,97.4,12,12,100,1,2,50,0,5,2,2,0,7,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,2.34,4,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,77,0,1,31,46,8,77,77,77,77,77,77,51,51,51,3,2,0,0,64,64,7,2,0,0,2,2,0,0,0,3,3,6,33.3,0
2001,6,5,401,2,0,0,0,0,0.22,0.45,0.67,0.22,0.67,0.8,0.8,0.8,0.17,0.17,0.17,0.17,0.17,4.5,0,5,0,45.5,45.5,1.12,0.09,0.2,0.07,0.2,0.2,139,184,75.5,2262,450,81,91,89,42,55,76.4,14,27,51.9,2,5,6,7,0,15,163,19,2,1,1,1,26,15,12,0,0,0,0,0,0,0,0,2,2,2,2,2,5,14,3.14,7,2,2,2,0,4,0.9,2,1,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,1,0,234,1,14,55,167,36,234,234,234,234,234,234,157,157,157,18,8,11,11,174,174,6,9,0,4,4,1,0,0,0,17,4,8,33.3,1
1992,7,7,630,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,224,276,81.2,5243,3176,52,53,98.1,129,131,98.5,42,89,47.2,0,0,2,0,0,0,210,65,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,293,222,290,3,0,0,293,293,293,293,293,293,170,170,170,0,0,0,0,149,149,0,0,0,1,1,0,0,0,0,7,1,0,100,0
1998,5,5,375,1,0,0,2,0,0,0.24,0.24,0,0.24,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,245,266,92.1,4183,1287,109,110,99.1,115,120,95.8,18,31,58.1,1,3,26,1,0,26,253,12,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,1.44,5,0,0,0,0,1,0.24,1,0,0,0,0,0,7,6,6,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,11,0,299,31,117,167,16,1,299,299,299,299,299,299,206,206,206,6,3,0,0,218,218,1,2,0,2,2,0,0,0,1,19,1,5,16.7,0
2002,8,7,557,1,0,0,2,0,0.16,0.16,0.32,0.16,0.32,1.7,1.7,1.7,0.27,0.27,0.27,0.27,0.27,6.2,0,8,0,47.1,47.1,1.29,0.06,0.13,0.1,-0.7,-0.7,319,362,88.1,4642,1130,177,187,94.7,107,121,88.4,15,20,75,1,9,36,6,0,48,355,6,3,3,3,0,7,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,12,22,3.55,17,0,0,3,1,3,0.48,2,0,0,1,0,0,13,10,3,8,2,2,2,2,2,2,2,2,2,2,2,8,3,3,5,5,7,0,434,14,85,225,130,17,434,434,434,434,434,434,287,287,287,11,14,0,0,325,325,13,4,0,9,3,0,0,0,0,43,6,9,40,1
1997,6,2,307,3,0,0,0,0,0,0.88,0.88,0,0.88,0.3,0.3,0.3,0.08,0.08,0.08,0.08,0.08,3.4,0,2,0,66.7,66.7,0.59,0,0,0.09,-0.3,-0.3,33,50,66,443,124,21,28,75,9,14,64.3,2,2,100,3,5,1,3,0,4,50,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2.35,8,0,0,0,0,3,0.88,3,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,88,1,10,38,41,8,88,88,88,88,88,88,60,60,60,2,1,0,0,71,71,16,16,0,4,2,1,0,0,0,5,4,9,30.8,0
1991,6,6,508,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.08,0.08,0.08,0.08,0.08,5.6,0,0,0,0,0,0,0,0,0.14,-0.4,-0.4,337,380,88.7,5844,2023,135,142,95.1,176,196,89.8,20,32,62.5,0,1,18,2,0,24,376,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.89,5,0,0,0,0,1,0.18,1,0,0,0,0,0,6,4,5,1,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,8,30,0,447,59,203,223,23,7,447,447,447,447,447,447,288,288,288,5,9,0,0,311,311,2,3,0,3,2,1,0,0,1,38,16,6,72.7,0
2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,3,0,56,0,0,0,1,0,0,0,0,0,0,0.3,0.3,0.3,0.53,0.53,0.53,0.53,0.53,0.6,0,2,0,40,40,3.21,0,0,0.07,-0.3,-0.3,10,14,71.4,143,32,6,7,85.7,4,5,80,0,0,0,0,0,0,0,0,1,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,6.43,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,23,1,2,8,14,6,23,23,23,23,23,23,12,12,12,1,1,0,0,14,14,0,1,0,1,1,0,0,0,0,3,1,4,20,0
